يرضى بحكم أعلن الحرب فأنتضر الهلاك الأكيد,normal
لطفي معلم ربي يحفضك وينور طريقك الجزاءر,normal
الجهل مصيبة القانون أنهم يفكروا التفكير يتوبوا لله وكما وحرام التدخل والتغيير لاي تعلم ومجرم يفعله والبجبوج مشاكل ليتدخل الشيوخ فسروا حقوق المرأة الميراث الحالات أفضل الرجل توزيع التركة,hate
مكان مفتي الديار التونسية لاستقلت الحال بقي العمر ليلقى سبحانهخير الجهاد كلمة حق ملك جائر جاهدوا مسلمين يتمردوا أكثر مات دفاعا دينه مات حق جردوا العائلة التونسية المبادئ أصبحت الأخوة المصريينلا طايلة بلح اليمن عنب الشام طايلين يكونوا مسلمين كفار والعياذ بالله,normal
طالبوا بتعدد الزوجات رجال تونس وحراير,normal
نحسب سامي لفهري ذكي جاب هذ لخردة موليتش نتفرج لقناة طول,normal
سورة الأحزاب الآية معها تفسير ابن كثير رحمه الغضب الصراخ السب الشتم محرم الرجل المرأة سواء المرأة تلتزم الحشمة الاحترام تخفض صوتها تجلب بالميوعة اللهو النفس الاغراءي يجلب الرجال ذوي النفوس المريضة يجلب الطمع الجنسي للرجال الاحترام النفور بالك لمراة مسلمة تغني للرجال زمننا كلمات الغناء أكثرها اباحية الأجدر المرأة تغني لزوجها ترقص لزوجها تشاء زد أمر المرأة تصلي جهرا للاسباب قلناها نعرفها جانب اسباب أخرى يعلمها اعلم احكم نقول للقصوري تحرم تحلل تعلم صوت المرأة أحكام,normal
علاء يعطيك عزااااااا,normal
مايا وحيدة الزوز قحاب واللي يسب الشاب بشير انقلوا يعطك عصبة صرم امك,abusive
روح أمسح ترمتك أولا ذالك نورنا بآرائك الثاقبة,abusive
ستسأل كتاب وشريعته قاءلين ينفعنا مال بنون ويتبر مولى مولاه أخذوا أموالكم أعراضكم ودماءكم واليوم يأخذون دينكم للهول والعار والخسران تنسوا قول وأتق فتنة تصيبن الذ خاص وأعلموا شديد العقاب يحكم أنزل فؤلاءك الكافرون والضالمون والفاسقون هجرنا كتاب والعمل دنيا آخرة كسبنا والله فاليقتلونا ويمز قونا نعطي الدني ديننا فالعيش ونرجوا نموت ويحكم تحكمون احكم الجاهلي تبغون,normal
قبيح لطفي يبروفوكي بنفيا فهمناك حاب تقول بلي شمس راجل راجل بقباحتك وقلت احترامك لغيرك ادي تناقش راجل وطيحلو قدرو عيب خويا فنان مايجيش ادا,normal
مجرمة انشاء ربي يهلكك وتشوف العذاب ياربي,hate
محلاها المذيعة,normal
اتقي غلام فكرك فكر الخوارج يقتلون اهل الاسلام ويتركون اهل الاوثان,hate
خليقة,normal
نطبق,normal
مريم حاب قحبة ناس كبار,abusive
مجاهدات النكاح التونسيات يعدن حوامل إشنوا جاب الفتح الإسلامي جاب فتح الصرام واللوقطاء ولد القحبة,hate
جزائري متخيلتش تونس عباد عاملين خايب لنفسها ولشعبها مريم الدباغ اشياء تصدق,normal
بالله اشكون يفسرلي صاير فهالبلاد الفيديوات طويلة فهمت شعود طونس ميراث راس عمر ماااااااا فهمت,normal
الأميرة القرطاجية ربي يحشرك الجحيم حمالة الحطب حطب جهنم بالك الجنة بالمجان ههههه روحي تعهري وقولي ربي يدخلني للجنة اتعراي وقولي ربي يدخلني للجنة نهار الاخرة وتشوفي ربي سبحانو يعلقها الاثداء نتاعها وراتهم للناس راكي دافعي العاهرات باينة كيفكيف ثعلب الصحراء,hate
ماياااا معارضة لدرجة كبيرة صوت المرا عورة ااحقيقة رغم الغنا التفرهيد منغلقة ببن مولاه ربي يهداها مايا معودتنا تةون مثقفة نصيحة لوجه روحي ثقفي روحك فالجانب الديني احسنلك تغلطي عبد حاجة قالها ربي قرآنه,normal
الحريه التعبير روعهههههههه,normal
رؤؤعه بشير قصف مايا,normal
قصف بدون هوية حمدلله عرب مسلمين باقون يهود بقايا هجرات اذهيوا اسرائل انقرضوا,hate
ثوره الياسمين التونسية مهزلة جابت السبسي جديد إ,normal
صحيح امو الطبس,normal
رقمك فايبر نتوصلو,normal
عيب الاقل احترم نفسك لطفي تحترم الناس,normal
شممت رائحتك النتنة مروكي الكومبيوتر أخرج فوحت المكان,hate
كذاب وقت الإفطار المسلمين يتسابقون افطار الصائم وتجد الأكل يقدم مجانا مكان المساجد والطرق والأزقة للفقراء والجيران يبعثون اكلهم لجيرانهم وحريتك الشخصية تبررش تجاهر بالمعصية الأغلبية المسلمة وتفطر الشارع بدون تحترم مقدساتهم هكي بكرة يجي يبي يمشي عاري الشارع حرية شخصية يقدر يمنعه,abusive
زيدو نيك امو ملحد كافر ياعمبو زك امو القحبه,abusive
مسكين الحمار لاسم إسمو والشهرة داها غيرو,normal
شر القضاء اليهود,hate
يرحم ولديك معلم,normal
السود عنصرية البيض,hate
صفعاتو بلادب وبالثقافة بصح الجمهور متخلف مال الشاب بشير عيب الشاب بشير يتقدم فالعمر العيب فالي يتقدم فالعمر بصح يبقا بهيم وموش لقناة دايرة الحصة جات التفاهة تتكلم الشاب بشير جال حفنة جام,normal
انسان مريض ماكش راجل,normal
ينعن زك أمك زك الجزائر يعطيك عصبة للسبسي القانون يمثلنيش كتونسي شبيككم شعب الخراير مركزين تونس,abusive
نحب مريم زينة وصريحة وافضل شئ تعيش حياتها حبت يحب الغير,normal
عصبۃ ليكم وليها,abusive
يحي الإسلام نهار مرناش انطبقوا الشرعة لانا مانسواو الو,normal
بايباي الشعب التونسي الحشمة راحت,normal
مانعرف حنى لاه مقلناش كرهناكم العلمة غزيتوها نخرج نشري حاجة نلقى نسا العلمة شارع دبي العرا والفضح ومكرهناش ونتوما انتقدات وهدرات وجعتلكم قلوبكم,normal
اخي اشبيكم تافهين كمتغيرش دينك اعلاش اتغير يسكت كافر,hate
باين منافق وجهووووووووو شمس,normal
ديوث وباين يهودي كلب النار,hate
يعطيكم عصبة شعب مبون تهاو يشري معلابلوش شعب رخيس يشري شعب تلافز يبقا عمرو كامل يشكي ويبكي مفما عصب عروسكم عفاطة تستاهلو مالطحين والجبن متاعكم,hate
يعرفوش غضب ربي,normal
نعجة,abusive
عملتولها طاولة وكراسي الفاسدة ينتقم,abusive
عيب كبير نجلاء تبان قناة محترمة عمي تفرق العالية ملمومة,normal
وشبيكم درتو قصا صوت مرءة عورة صح مانع,hate
برا شيط,normal
مليح المساواة الميراث لخطرش اﻷخ يظلم أخته الغير متزوجة بيت أهلها تعتني بوالديها لكبار متزوج تضعط زوجته تقول توفيا والديك لديك بيت نبيع البيت ترمي أختك بيوت الرحمة هكذا يرمي أخته ديار العجزة يبيع البيت يكريه هكذا أخته تصبح بدون مأوى مرمية ديار العجزة,normal
ربي تعالى الرزااق إتذكروا الحاجة,normal
لطفي عبدلي ميبون قديم تقولو تونس شوفلي حل وميدو باين راحت دوك وراهو يحرش باسكو غاير مهنتو ميبون,abusive
والله قعر مزيانة بعيدة مية ضوئية عالجمال نطقها ضرحها والله,normal
اللهم اجعل كيدها نحرها,hate
ياااازبي الحشواااات,abusive
تونس ضحية السياحة الجنسية,normal
يغتصبون المراهقات الاسيرات فيلم اتيتي كافرة تفقهين شئ الاسلام,hate
امراة ممسوخة,abusive
بناتكم تنيك الصينيين ولد القحبة صيني اينيك نساكم عرفي قاوش رجال ميبون نساكم فرنسا تمثل الافلام الايباحية تهز رجليها للفرنسيس ميبون نسيتوخا فرنسا بقات قرن الجزاير تنيك,abusive
سقسيو أصول تونس اليهودييه,normal
وصلنا لوقت نناقش أية القرآن ونعطي رأي لاحول بالله,normal
قل تربتو توى إ نت راجل تحكي الرجولية مستواك هابط والحق فبك الحق فلي يحكيو وييستضيفو تونس مريضة وراسها يوجع فاها مالاشكال حط بالك مدومش ظاهره مؤقتة,normal
كريم الغربي بسام الحمراوي مريم الدباغ جايا وراء البلايك,normal
اعتقد صهيونى امريكى جاسوس الغرب يريد التجنيس بشده وتصبح منطقه الشرق الاوسط قى قبضه الافارقه لانهم الاساس عملاء للغرب ودائما الافارقه يقولون دول الشرق الاوسط بقايا استعمار جهلى تتكلم فاليس معنى بدليل تحول المسلمون العرب لافارقه المسيحيون واليهود والاسيويين سيحكمون العالم تبقى عبد لبقيه الاعراق معروف اغبى الاعراق يقدم اى شىء جدى تفقد لون عرقك فا نت تفقد ارضك ووطنك شرق اوسط تعنى بشرة شرق اوسطيه الديل رساله افريقى اسود كلب حاقد العرب ستظل اراضي العرب بلاد الافارقه والغجر بقايا الاستعمار والمماليك والاتراك والانجليز والفرنساويين والمغول والتتار الاحتلو البلاد دخلاء دخلوا الغجر العرب احفاد الرومان انهيار مملكة كوش تحكم الحبشة مرورا بدلتا مصر فعلوها الغجر محاولة زحزحة أصول الافارقه أقصى الجنوب نجحوا وبدأوا التركيز تشييد مباني الإعلام التشويش إرث الافارقه وتضليل الشعب الغجري الجدد بتأسيس العرب العرب الغجر ههههه يصدقهم العالم فقاموا ببناء نهضتهم لتهجير الافارقه وتشتيتهم ولاكن رفضوا الافارقه أحفاد كوش الخروج مصر بدأوا تشويش صورة الافارقه طريق المسلسلات والمسرحيات والافلام للأسف فشلوا وماذال العالم مصر الافارقه أصول دول افريقيا ملايين الدلائل ماذالت موجودة افريقيا قرروا احتكار النظام الافريقى لبناء سدود السودان لتهجير الافارقه السودان ولاكن بالمرصاد فشلوا دخلوا الغجر دول افريقيا نظيفة بنيلها ونخيلها وطبيعتها وبحرها ولاكن اكلوا الأخضر واليابس وتسرعوا الإنجاب وصل عددهم ملايين كثرة الإنجاب الشعب الغجري العربى تفوقت لاتذهبوا دول افريقيا سياحة,hate
زايدة الأعباد شانوا,normal
مشالا محترم وليش والكلام عبالي مريض كلامك يرجع احسبك مريضيين لغتهم سب سب احترم نفسك,normal
فضايح,normal
تكذب وتحب تحير اسمها,normal
مريضة كذابة,abusive
بدع الرسول حلقوه اتركه,normal
فلفل تشورت جبور توانسة زبي,abusive
شطر مجرمين تونس مغتصبين مهربين اولاد عيار مازالو عهد الجاهلية,hate
بناتكم المشردين الشوارع ابناء الزنا احكي عالاسلام الحمد لله بايعين الاعلام قعد العاهرين الفاسدين الجزاير يللي يشوفو,hate
بلهي إحشم فرد دين شبيكم دزرية تلعتو مكنت نحبكم مرا بوجه والله غريبا كلي حال تحيااا تونس,normal
لطفي العبدلي فنان فاشل بدرجه ممتاز وحاااااقد ومريض نفسي لاخر درجه,abusive
گس امك,abusive
مرمدها والله راجل,normal
خيييييت قذر منحط لطفي ماكش متربي نحبك طحت عيني توانسة نتصور شموسة غالي امنيتي نراك نبوسك جبينك اخلاقك تربيتك شرفت اهلك ناسك,normal
اساس الدين الاسلامي واذا ماعجبهم احكام الميراث فيتحول للمسيحيه ويريحنا مرتد,hate
تحليل ممتاز بارك,normal
عدلتي سؤالك خير وسالتيهم رايكم قول ربي للرجل حظ الأنثيين هههه والله ربي يهديكم,normal
مشني مصدقة,normal
والمغرب يحكمه ملك اصله السنغال الزنوج خطر ناس افريقيا,hate
والله زكيمة وراس اختي برا عيش اختي شد فركة صابون ضاهر عايشة دار بوك لابسة جبا تتفرج عادل الإمام غالب مايا امثالك مينجموش يفهموها لكتب تقرا فاهم ممكن تبيعهم للحماص اللغات تحكي باهم صعيب مخك برا عيش اختي الرشتة برد برا تعشا,hate
جهنم تاكلكم نشاله حسبنا ونعم الوكيل,abusive
يستحيل نشجع الشرذمة المشكل عواطف المشكل يعملو كيفو يضيعو الشباب بحكاياتهم الفارغة,normal
يصفقلق,normal
القحبة تكذب المشكلة دولة تافه شادينها كمشة طحانة مافية,abusive
شمس الدين باشا اسمك وحدو عندو هيبة خموس انسان راقي تحية ولناس تونس متلت اخلاق تونس تتميز باللطافة والطيبة,normal
كيفاه ولاد الحرام معرسة,normal
مفتي انبطاحي,normal
صحيت بصاص,normal
هاهاهاها,normal
شارع ورقم البيت زهرتي,normal
قلبي وجعني والله حسبي ونعمة الوكيل يصبر والديهم عصافير الجنة تعازينا لاخوتنا توانسة اختكم مغرب,normal
كسكسي شعير خفيف ويعمل الكيف,normal
عاشقة النجوم عاشقت الزبوب قحبة عاهرة فاجرة فاسقة عورة ناقصة عقل ودين ونجسة الكلب الأسود والحمار والغائط الخرى تبطلين الصلاة وشهادتكي نصف شهادة وعقيقتي نصف عقيقة وديتكي نصف دية وميراثكي ربع ميراث والقرآن أمر بضربك والزواج عليكي بثلاثة ضراير صوتكي عار لانكي مسلمة عورة نجسة عاااار ساسك لراسك رخيصة حيوانة الركوب,hate
يبع بطيخ خسو انسان ربي يهديك,normal
ولد شارع قالها نتشراش بفلوس الدنيا ولد عايلة قدرت سومك بخمسين سميتهم فرصة بجاه ربي التربية الاحترام وقت يهنتل قدام الناس يقلو نعطيك فلوس عادش تظهر التلفزة تموتوا نبزان الزوالي تهنتيلو ولد ملهط طحنولها,normal
هههههههه فضيحة,normal
بشير الجاهل وجه البهيم المستك يعرف يكتب يقرأ يتحدث اتفوه امك القحبة وصرم اختك العاهرة أوروبا تلقى المرأة المجلات وجه البهيم صوت المرأة عورة شاء يعور عنيك ياخنزير جااااهل,abusive
حبت تقلك منفصم الشخصية موشم وتحكي صوت المراة عورة,normal
مخك خمج الشعب,normal
تونس وليبيا والمغرب والجزائر بلاد السود الكحاليش تقولو قافدي الهوية,hate
لعنة آلله توانسة اولاد,hate
توانسا جبورا دبي منعوا دخول الأراضيها مغرب دزاير ليبيا دول مسلمة توانسا دخول اراضيها,hate
لطفي الشعب التونسي اموت ونحبهم سي لطفي راجل وحكار بلسانه المتربي انته يالطفي بلغة بلادك ميبوووون بالفلفل لبسه مصري,abusive
عالباز فظلك,normal
خلي القانون يحبو يعملوه المساوات والعاءلات يقسمو يحبو وكالعادة قانون الحكومة نعملوه حبر ورق,normal
قحبة وجيا تحكيلنا قحبها وتفهم اختصاصها القحب مارك وذني,abusive
سموك العبدلي معندكش اسلوب فنان فنان والحقد باين وجهك خسارا شريكي امر شخصي متغير جنسيا شويا احترام لمشاعر الناس بكري منحملكش العبدلي تشفى نهار مثلت ميدو ولاكان نسيت الجزائر منتابعكش بصح شفت الفيديو تفكرتها بالضبط تتحلب ميدو ههههه تا,normal
ياسين العياري حق وكلامه الصواب بعينه أراد الشعب عدلا البلاد تغيير السياسيين طئطئ لسلام شاوش البلدية رئيس الجمهورية ويقع التغيير الوزارات بيتغير نستطيع بناء مجتمع صالح المواطن صادق وأمين ويحب الخير لأخيه المسؤولون السياسيون الجدد سيكون نظرة جديدة لمستقبل البلاد,normal
ماتشمل توانسة حاجة ماتمثلش تونس والباهي والخايب أنحاء العالم,normal
يحبو نسبة مشاهدة كلوو كذب,normal
الحق,normal
سؤال للعقول تدعي المعرفة الرب سبحانه انزل حكم الميراث يكن يعلم دولة إسمها تونس الرب سبحانه يعلم الخالق,normal
مذهب الخوارج,normal
شباب مهمش يفهم شىء الدين يعرف دينه مسكين متصحر ضائع,normal
فاهم,normal
لعنة جاهل سبب إنكسار الأمة الإسلامية فكركم الإقصائي,normal
تحكي القحب الكله اقحاب ومبنا,abusive
ماله وسخ وماله حالة,normal
شخصياا,normal
امر قطعي الاسلام لارأي للبشر مالذي حصل للمسلمين تعد لديهم دينهم والعياذ بالله الاجانب يدخلون الاسلام افواجا والمسلمين يرتدون والعياذ بالله اللهم ثبتنا دينك المسلمين لدينك ردا جميلا روبرت كرين مستشار رئيس امريكا يدخل الاسلام احكام المواريث الاسلام وهؤلاء يخرجون الاسلام احكام المواريث لاحول ولاقوة بالله,normal
يكفرو يهدرو بكلام فاحش قاعدين ديار يديرو فيديوات يزعف يروح يدير فيديو تكفر تسمي روحك راجل قحاب مكش راجل,abusive
لطفي قليل تربية مخو خامج,normal
يحبني يجي لعندي,normal
نص قرآني يريدون حذفه ضاعة تونس تريدون لوكنت رئيس للجزائر والله لاخضعة تونس للجزائر رغم انفها,normal
التوانسة دارو احتجاج لحقت للدراهم حتجوش الشراب الانحلال اشياء تمس الدين,normal
فنانين ههههههه يعمل فيديو يوتوب يولي فنان بلادكم بر تثقف حبيبي ههههه,normal
مسلمين تونس مافيهم خير للاسف ابادو العينات الوصخه,hate
والله السيد فرنسا زدت نفختو ولد عواطف يرا روحو كادوريم,normal
لواه تشتم خوك تسب عار,normal
توسخ روحها كيفه فهموني وجه ربي,normal
يصل كتفين شحمتي اذنيه الصحابة شعره طويل,normal
شفتي ختي ملاين ربعين دزيري يتفرجو هوما دايينها رواحهم,normal
كلامها كذب كذب صناعة آمين قارة محفظها درسها يعمل البوز,normal
بلادك تناكت,abusive
قيموها بزااااااااف بففففف,normal
اخونا الكلام للاسف مفهوم موضوع الفيديو مهم وجود ترجمة تجعل فيديو مفيد,normal
عجبتني نخدم صغار وحدك بشير,normal
تقول خالتاتي تقابلو دار جدي,normal
ملحد نستعرفش زبي,abusive
هههه محلاها المنشطة,normal
سبسي ولد الحرام,abusive
ماخيبو لطفي صاقط,abusive
نستنى كريم يركبها لبلاكة بحد ذاته هههههههههههههههههههههههه,normal
الشاب بشير رأيه مسكين كبشت تقول علقة يحفظ ويستر المرأة عورة وراني بشير ظالم مظلوم نظن عقدة الإسلام مايا,hate
تونس دولة فاشلة العالم مازالت الطرقات معبدو المدارس يوجد ماء القرى كهرباء ماء,hate
ميعرش,normal
حبيبي امر شر عه حكمة,normal
الدقيقة منافقين ملحدين,hate
خرب دبر امك القحبة روح يلعن ربك رب بلادك القحبة رب دين الاسلام ليبي سعودي جنسية امك القحبة,abusive
بلاش يكذاب تانتم نتفتو فلوس الليبين تنتيف يكذاب لعنه والحرب متخافش حيجيكم غضب الليبين,normal
لليبية قوتشية أدري أنكي فتاة أشتم الفتيات أعتذر سأقوم بمسح كلامي ثانيا أظنكي أمامي لتحدثتي هكذا,hate
سامي النقنوق العص الباسل الديوث,abusive
مازالت هالمذيعة الماسطة تخدم مبلدك ممسطك,normal
كريم عندو حق خير كلش يالجايحة كلمت الحق حبيتي تلقايلو سبا تحتي نتيا أقراي الإسلام متحكي بهدلتي رحك,normal
ربي اهلك اعداء الدين رب,hate
تكب سعدها وتناكت شهرتها,abusive
صلاح مصباح إنسان مريض ومعقد ومشكلتك وامثالك تعيشوا تونس ونفس القوانين تنطبق والكل يتمتع بالتعليم المجاني تحبوا الدستور ينصص ويعطيكم امتيازات حقوق آنا فهمتش مشكلتكم التونسي الأبيض تقولوا مشكلتكم التونسي العربي تفرق وتوليوا العنصريين وتحبوا تفرضوا شعب بأسره آراؤكم وأفكاركم تعنيناش قريب بعيد تونس بلاد تونسي ويلزم يحترم القانون وماناش نعملولكم قانون خاص ترضوا تونس دولة عربية عربية وانتماؤنا لأفريقيا يتعدى الجغرافيا تاريخيا ومنذ قرون تكن قط موطنا للسود الافارقة للرومان والفينيقيين والبربر وغيرهم وورثها العرب الفتح الاسلامي وانتهى,normal
متحشميش زايد,normal
والله خوف الدين فالدين دين سبحانه القادر يقلب الموازين وينصر كتابه وسنة نبيه والخوف العباد الضعفاء محتاجون لله تمسكنا بديننا نجونا فالهلاك تعالى,normal
شفتو حقوق المرأة وصلت تونس ودزاير ومغرب شفتو هذو هوما حقوق المرأة طلعتوها ولات تهدر وتحل فمها,normal
نهار بداو يجيبولكم القحاب تضحك الرجالة تناكت تونس زبي الشعب التونسي ماعاد فاهم جزائري بالصح المستوى المنحط للحصص التونسية نقدر نعرف صاير تونس يجيب الخير نحبكم توانسة نأكدلكم بلي الجزائر تحبكم رغم تونس أختنا الصغيرة يقيسها بالكلام نحنا موجودين نقطعولو لسانو,abusive
تناكت دنيا خلاص,abusive
ربي يصبرنا الابتلاء,normal
لوكان جات بلحق نضرة الإسلام ماكنتيش تحكي ياغبيا عفواا مقصودي بياا,normal
شموسة سلطان الطرب الجو الزهو,normal
قودو كامل جال البوز فاقو,normal
ألوطاني طماع أيحب علی الفلوس قلک نهزهم ونبعثو مشی فيبلو ساهل وزيد وسخ دنياء ماکش قعدلو معنته أيوحد يخض کان قصمو فدنياء هذم طمعين فدنياء هذک کان طحين ولقواد الفلوس قوللهم هزوهم قبورکم,abusive
تحميل المرأة أكثر تطيقه,normal
الفيديو موجه حيوان موافق قانون المساواة تفرج جاهل اسمع,abusive
طبقنا الشريعة القرأن وألسنة بلادنا ولات كأفغانستان والسعودية ومصر وداعش الدولة الاسلامية تحبوا طبقوا,normal
كلامنى نفسرلك,normal
حمدل لمبول أتربڨة,normal
قولو لبوتفليقة يقفل لحدود معى توانسا كوفار زبي,hate
الشعب التونسى شعب غالبيته فساق فجار,hate
بشير فحل رجلة نموووووت علييييك القصف القصف,normal
كفار واليهود,hate
نعجة تتعلق عرقوبها بدون تعليق تشرفوني قناتي دعمي أستمر شكرا للجميع,normal
غرايب والأجايب العرب,normal
مايا المكسورة كثيرة الثرثرة يدل جاهلة,normal
أكبر شمطة بنت حرام تونس,abusive
ملاحظة يحدث العالم ثورة يموت شخص,normal
كفووووف كلاتهم العزوزة هههههههه معلم حرام,normal
تمثيلية كذب,normal
إخرش ولد القحبة السبة خرائري ولد الإقطاعية الدوكولية ولد القحبة المنيوكة سير جمع خواتاتك القحبات كليشي وبوا دوبولون الطبون تمك المغرب ولد القحبة,hate
مدام كيفكيف راجل ياخو نفقة مرتو هههههه,normal
قصة مايا الاسلام,normal
خرودي الجبل,normal
عقد الناس المثقفة,normal
هههههههه والله بالدموع صوتها كفاه قبحك عاهرة وسخة راجع دينك جاوب كثرت العاهرات بلادي ربي يبقي الستر,abusive
مسكينه حاله احليه قاعدا تخدم اجنده موصلتها للبغس وتكركير ولغريبه ماشيا بالها ناقده قويه,normal
احترامي دعوا الخلق للخالق,normal
رسمياا تعداش تمتش المصادقة مجلس النواب فير استبلاه لعقولنا بالله السبسي احالوا لرئيس الحكومة يحيلوا مجلس النواب شاء تمش المصادقة البلاد فيين السبسي فيين,normal
نطق السفيه,normal
ههههههههههههههه الاسلام يترك الحثالى الاسلام ينسل ويخرج بلدان التخلف والفقر والجهل والفساد ويختار مسلمين جدد العالم المتطور انتشار رهيب المانيا وفرنسا وامريكا وروسيا للاسلام,hate
مخنث تونسي واععععع,hate
اهه ظاهر بالرسمي مثقفه سامحين ياك,normal
مقراش قارية يحكي خير,normal
فوزي طز العاهر اسمو كادوريم الماسوني الخامج المسخ التصاور فوتوشوب ذكي ساقطة ساقطاتو اختاروها تشبه للمرحومة نسرين الماطري الملمح العام عملولها عملية تجميل يوصل الشبه لحد التطا,abusive
التوانسة جاهلين جهل مثيل لعنة بدل إلامن رحم التوانسة ليكم حرب ينقصو المخنثين,hate
معليش نسقسيكم نظرتكم للاسلام,normal
راجل وسيدهم وديع المستويات الكلاب والطحانه يمشيو انيكو,abusive
تعاون تشجع الناس خير,normal
تونس استثناء ايجابي إفريقيا,normal
نزعة الخوارج سلفيين جهاديين فتى ألم تعلم الكثرة تعني بالضرورة الصحة تعلم الأنبياء عاش قومه سنينا ومات يؤمن آمن فردا والتفاف الناس داعية بالضرورة دليل صلاحه وصلاح منهجه فالذباب يكثر القمامات يكثر العسل,normal
مستوياااات درجة يلزمني نهبط شرات وزج كتب ولات ماتشوفش الناس,normal
مقواك,normal
عندو حق,normal
تكرهو امين ومريم للدرجه متتفرجوش وخلاه والتعليقات بالسب واللقباحة وعلاه والله عيب النهاية ولاد بلادكم الجزائر والله حشمت تسبو توانسة عيب,normal
تونس تبدلت ياحسرة تونس,normal
جيتو رجالة نعاج قعد الفتح الإسلامي دولتكم الإسلامية سوريا والعراق البركة صواريخ القيصر الروسي بوتين صلى وسلم ابادكم بكرة أبيكم هههههههه هههههههههه,hate
هيه تاخوا بوها خواتها لخرين تزيد تاخو راجلها تحرم ولادها كيفاه,normal
العرب ذاهبون بأمثال,normal
بالله وصلولي صوتي,normal
عصبية إليك,abusive
يعجبك التعدي الخالق,normal
فاسقة تكذبي الناس بأموال أبوظبي,abusive
جزائري بلد شقيق والله يعجبني لطفي هههه صريح وعندو,normal
مايا مثال للمراة المعقدة رجال تونس,hate
تونس والجزائر والمغرب شعوب عربيه,hate
توة يعطي الفلوس بالملاين الأغنياء لتوب يعملوهاش يخي تعديو الحكاية هفبركة,normal
والله انسان نحترمه يعجبني كلاموا البلاد مايا القصوري رغم الجهل العباد دايرين يحبوا ينقصوا قيمتها يستفزوا بطريقة تافهة منحطة عمل السيد عمل قبلوا بسيكو غيرهم الريق يسيب الجمهور تياس محاولة اصلاح الشعب الابله,normal
جزاىري واحب هذ البرنامج واشد اكره البرنامج شمس الدين باشا,normal
حباني مغلطش الشيخ الشعراوي يجي نهار نولو نطلبوا حق الرجال حق المرآة قمعتونا تفهتوا احلامنا ومواقفنا يصبرنا وكهوا,normal
أخي لطفي الرحمة أفضل تتعامل الناس,normal
المساواة الميراث الطفل يحب يعطي لاختو ينجم تشريعات الاسلام والحالة حالات الرجل حالات اظن تورث الرجل حالات المراة تورث مالراجل كتاب المواريث مذكور بالدليل التفسير مقلقني حارصين تطبيق الدين الاسلامي الحنيف ميتكلموش الراجل ياكل حق المراة ووقت ياخو عطاه ربي,normal
لطفي نحبو يعجبني عمل شمس,normal
تونس بلد الشواذ التخلف الرديلة,hate
تونس î نحب نعمل مسابقات مي معنديش عباد اشتركو قناتي,normal
حكاية مستوحاة افلام نادية الجندي,normal
تونس لازمها فتح اسلامي يعرقو الاسلام جيدا,hate
لاو الديمقراطية تونس بالأحرى الحكومة التونسية نزالت شارع تسأل الرأي الشعب أتونسي تجرأ الاستفتاء الأمر المصادقة للأسف الشديد الديمقراطية تونس هده الحكومة حكومة تحيول الشرعية المراث غد سيتحيلون شيؤن أخر العلمانية الخبيثة تترابس بتونسين فعلا الشعب التونسي يأخدو تورة مضادة هده الحكومة العلمانية الخبيثة لعنة الحكومة التونسية يحكومها قريب,normal
فردة بوط نقولو حاشة خليقة ربي راهي صنيعة اتفوووووو,normal
بلاهي روح نيك عصب منافسك منقولش حاج,abusive
مستوى زبي تفوووه خماجات نتاع زبي,abusive
ينوض الحب ترمتك قحبة فاجرة رخيسة ينعلك,hate
ثورة تونس تسامح كبير فاق العادي ضلم التونسيين سياسيين تجار أمنيين بارونات غيرهم الشعب التونسي يعرف التسامح الكبير مناف لالقصاص أمر النتيجة عودة اشنع للسرقات الضلم ياسين العياري سيقع محالة تصير الأمور القصاص خائن مختال سارق ضالم عميل الساسة بارونات التجارة فساد الأمن يعتبرو عنفا سيعتبروه قصاصا أدمن خيانة التونسيين,normal
الطبيعي الحكمة نصيب الذكر الانثى الآن تغير الوضع للمرأة مسؤوليات مصاريف تضاهي الرجل تتجاوزه الأحيان العدل التساوي الميراث تخلق مشاكل الإخوة,normal
تونس بلاد الكفار حاشى المسلمين ياربي هجة ياربي طيرنا البلاد معصاكش,hate
لعنة زوز يسب ربي ولوخر يطيح فالهدرة والأطفال خماجات واذيكا تعايروا اشرف,abusive
معمر القذافي رحمه نعتكم بالشعب الغبي تأخذ تونس كقدوة,hate
لعن الل ه رسوله المتشبهين الرجال بالنساء والمتشبهات النساء بالرجال تنسوا انزل الل ه العذاب اهلك قوم لوط والله يهديني ويهدي الجميع,hate
هارب لبلاد الكفار,normal
ربي يقدر الخير تونس راهي تناكت راحت للواد,abusive
ههههههههههههه ههههههههههه كس اختك حيون,abusive
حيونات,abusive
رجل الاعمال معاک بو عصبة موناکو ننصحک بشلاکة شد باها ترمتک إشواها لين اتقر تقول منيک رخصک ولد عواطف فلوسک شفت شعب تونس قداشو غالي تفوه عليک,abusive
مسخين تهبطو فيديوهات مسخ لعنة خماج طحانة تلهيتو بنساكم المتروات ترام احسنلكم بليس ينهي المنكر,abusive
صوت المراة عورة ولهدا يجوز للمراة الصلاه جهرا,hate
شمس الدين باشا متربي يااااااسر عجبني بزاااااف لطفي مغرور ويشوف اكبر الجميع,normal
يكب سعدك لكان مرا طردوك مصر ولمتك تونس فن تقدمي تفوه وامثالك,hate
تونس دوله افريقيه الشعب التونسي الشعب افريقي,normal
كعبه,normal
